revenuMensuel,montant,dureeMois,autresCharges,ancienneteMois,incidentsPaiement,fichageBam,score,approved
19342.14,178092.13,60,0,13,0,0,86,1
21878.98,266859.71,24,2028.97,97,0,1,0,0
6991.32,628021.44,12,931.14,8,1,0,0,0
9218.46,117615.73,12,0,33,0,0,16,0
20296.02,65357.55,240,0,43,0,0,100,1
7770.89,312326.25,48,0,85,0,0,19,0
11973.11,490549.28,48,0,65,2,0,4,0
12744.47,675771.46,12,1217.64,27,0,0,17,0
26769.37,213824.93,60,1755.98,88,0,0,94,1
24507.11,596851.04,36,0,17,0,0,23,0
13192.27,379620.62,24,2789.48,70,0,0,22,0
19891.47,679844.2,60,0,68,0,0,27,0
14417.27,94080.25,120,0,55,0,0,98,1
15746.62,285593.21,24,0,92,2,0,6,0
13744.14,807065.04,60,0,28,0,0,18,0
20084.0,112227.29,60,1299.02,54,2,0,75,1
31317.26,953049.11,24,0,45,0,0,29,0
7749.38,155054.9,36,0,11,0,1,0,0
21137.86,194369.64,24,1671.86,42,2,0,34,0
21816.52,507186.26,60,0,117,0,0,65,1
31496.13,194343.21,24,0,86,0,0,88,1
8792.31,387077.33,240,0,78,0,0,76,1
10429.46,456250.32,48,2760.51,54,0,0,20,0
30234.92,198471.44,48,0,55,0,0,99,1
14331.73,610571.87,24,0,60,0,0,23,0
19284.67,81644.98,120,0,90,0,0,100,1
9021.45,97966.68,24,2324.83,57,0,0,20,0
10341.51,137701.39,12,682.64,32,3,0,0,0
18090.68,106254.76,12,0,34,0,0,44,0
14471.19,116090.29,48,0,4,1,1,30,0
13501.93,176360.91,36,606.28,64,0,0,60,1
25785.01,140600.41,12,0,84,0,0,61,1
27509.66,405719.59,24,2467.84,28,1,0,17,0
25736.54,152079.62,36,1469.08,90,0,0,92,1
15385.27,691666.41,120,0,32,0,0,47,0
6974.4,331761.05,12,1643.8,111,0,0,18,0
22645.88,311565.88,12,0,94,0,0,29,0
19425.98,213789.52,60,2408.54,6,0,0,70,1
12957.08,364346.36,12,0,60,1,0,13,0
8542.01,247498.34,24,0,15,0,0,12,0
17652.56,505990.55,60,0,78,0,0,39,0
13207.6,517410.61,12,0,105,1,0,13,0
15124.35,685695.64,24,0,103,0,1,0,0
15798.46,112714.12,60,0,71,0,0,94,1
16034.22,489294.8,36,0,94,0,0,24,0
13129.12,403705.49,24,0,25,0,0,16,0
24480.08,339697.62,120,2744.08,37,1,1,34,0
10484.85,833907.34,240,0,119,0,0,39,0
26270.08,382304.29,240,0,116,0,0,100,1
16135.8,304607.3,60,572.28,90,0,0,70,1
26851.99,261009.81,36,1175.16,28,0,0,77,1
7471.16,664691.15,240,0,104,0,0,24,0
17392.61,915294.67,12,1287.48,120,0,0,25,0
27049.71,338509.46,240,671.36,26,0,0,98,1
19730.95,251088.71,60,0,60,0,0,87,1
21076.84,127602.72,240,0,95,0,0,100,1
13906.66,685442.6,120,0,66,0,0,41,0
13742.03,112691.97,36,0,87,0,0,83,1
21315.42,362773.09,120,2811.38,61,1,0,72,1
29431.98,177310.0,240,0,29,0,0,100,1
29333.43,470766.58,120,1602.22,55,0,0,92,1
11270.9,903952.05,240,1523.72,95,0,0,21,0
18642.12,455352.41,120,0,82,0,0,85,1
16342.37,176558.44,48,0,40,0,0,81,1
12993.64,935469.23,12,0,62,0,0,22,0
9146.28,36458.83,36,1212.21,20,0,0,72,1
13389.27,558693.01,36,0,111,0,0,23,0
5498.98,99706.46,12,0,53,0,0,16,0
21179.77,408923.08,60,0,58,0,0,77,1
10375.91,291992.92,60,0,26,0,0,31,0
18931.66,271006.67,12,0,106,0,0,26,0
8513.76,279484.13,240,1202.35,50,0,0,66,1
19290.86,151507.44,36,0,97,0,0,88,1
15629.97,253433.18,48,2732.94,73,2,0,18,0
19022.37,144423.74,36,0,58,1,0,78,1
9282.74,914830.17,240,0,17,0,0,13,0
10507.48,307975.65,12,0,11,0,0,13,0
17340.48,100823.05,48,0,19,1,0,79,1
24998.12,303277.12,60,0,53,0,0,90,1
11005.65,523774.99,48,0,116,0,0,21,0
21423.73,314005.78,240,2973.57,22,0,0,83,1
15673.34,273810.06,240,0,59,0,0,96,1
11570.43,223701.36,12,518.35,119,0,0,21,0
10044.11,399485.54,240,603.56,96,0,0,73,1
21752.07,167103.37,120,0,86,0,0,100,1
30171.32,263339.6,48,0,85,0,0,95,1
23504.18,94863.18,120,0,86,0,0,100,1
18769.16,110037.52,36,0,3,0,0,83,1
18264.03,152517.69,60,1584.69,50,2,0,66,1
12377.82,234373.55,24,0,90,0,0,22,0
6543.23,297844.58,36,0,19,0,0,11,0
20143.31,515580.47,24,0,13,0,0,19,0
23160.37,274744.26,24,692.12,48,1,0,29,0
10762.37,312733.44,120,1437.12,115,2,0,39,0
23704.24,289744.16,240,0,68,2,0,86,1
16123.26,695959.23,120,2745.03,44,0,1,0,0
6660.59,537825.47,60,911.67,94,0,0,18,0
8619.52,186914.22,12,0,24,0,0,13,0
7991.89,333259.07,120,1878.53,27,0,0,14,0
8076.15,655294.82,24,0,1,0,0,9,0
16538.48,430443.01,12,0,56,0,0,24,0
10124.92,368146.96,60,2652.74,24,0,0,14,0
13416.25,242074.24,12,0,26,0,0,17,0
33473.74,740418.76,48,1122.27,98,0,0,44,0
10878.56,769860.63,12,0,97,0,0,21,0
8933.88,568784.43,36,0,19,3,0,0,0
10200.44,94913.27,36,0,50,0,0,75,1
12020.31,527496.65,36,816.35,69,0,0,22,0
8897.49,577016.34,240,0,103,0,0,60,1
24759.65,479380.75,24,0,110,1,0,21,0
15683.5,639042.39,24,0,60,0,0,24,0
7937.09,429196.41,12,0,117,0,0,19,0
8776.33,316794.97,240,0,104,0,0,81,1
11802.12,502032.72,12,0,65,0,0,22,0
28330.72,668064.26,240,0,88,0,0,99,1
16539.92,354078.56,48,0,41,0,0,46,0
17010.52,369114.82,60,0,71,0,0,68,1
19586.34,638904.71,48,580.53,88,0,0,27,0
9692.64,381680.53,36,0,17,3,0,0,0
14152.57,880803.2,60,0,32,0,1,0,0
16381.36,755368.86,60,0,84,0,0,25,0
16370.45,657694.2,240,2646.77,36,0,0,61,1
6988.19,327710.9,60,0,71,0,0,18,0
21514.58,794398.68,48,0,5,0,0,19,0
26248.83,72508.0,36,0,30,0,0,100,1
15013.09,509494.21,12,0,48,0,0,22,0
26753.86,404120.61,24,0,36,0,0,27,0
8455.83,559771.66,48,0,71,0,0,19,0
9816.34,230852.72,36,0,11,2,0,0,0
6059.19,257771.53,60,0,97,1,0,9,0
27905.94,345784.34,120,0,15,0,0,95,1
23243.55,451123.61,12,0,79,0,0,29,0
15589.01,354742.72,36,0,66,2,0,6,0
10326.36,599471.87,12,0,27,3,0,0,0
11799.22,541686.28,24,0,106,0,0,22,0
12559.2,438738.18,120,900.73,118,0,0,58,0
7390.32,179482.74,36,1507.38,35,0,0,15,0
26448.32,210353.97,12,0,4,0,0,22,0
11377.63,264765.76,12,1074.95,41,0,0,18,0
17437.57,254295.28,120,0,100,0,0,93,1
22850.91,653672.21,48,0,113,0,0,29,0
8196.7,736541.47,60,1743.45,13,0,0,11,0
9592.29,265729.68,240,0,7,3,0,50,0
22736.29,199490.06,24,0,68,0,0,75,1
8694.93,785009.26,240,0,53,0,0,21,0
28267.28,265538.72,240,0,22,1,0,93,1
24384.71,190547.95,24,1938.75,109,0,0,70,1
4633.25,139893.86,36,0,36,0,1,0,0
10282.66,467491.61,24,2988.56,26,0,0,15,0
9807.03,438365.67,24,0,87,0,0,20,0
17020.68,322312.61,60,0,64,0,0,74,1
20133.97,311807.68,48,0,115,0,0,76,1
12314.29,163669.87,24,0,82,0,0,26,0
28016.64,354889.84,12,0,99,0,0,31,0
22024.44,486962.67,240,0,97,1,0,88,1
24026.99,477076.08,36,2336.46,4,1,0,12,0
20751.71,148413.74,120,0,7,0,0,95,1
14107.55,401580.08,12,0,12,2,0,0,0
24624.84,107291.68,60,0,69,0,0,100,1
7443.45,298254.82,240,2457.55,46,0,0,19,0
11887.18,381872.79,120,0,72,1,0,64,1
14479.2,543226.58,48,586.87,26,0,0,17,0
13424.85,176803.03,120,0,100,0,0,93,1
15839.89,173475.06,120,0,115,0,0,96,1
17174.48,365945.42,120,0,68,0,0,87,1
6132.29,393523.23,120,1364.76,25,1,0,3,0
22010.96,485046.15,12,0,52,0,0,27,0
15899.67,207875.26,12,1115.48,57,1,0,15,0
16943.17,824365.19,12,0,25,0,0,19,0
14199.75,24795.84,48,2755.86,37,0,0,80,1
20565.34,241132.01,24,2087.13,75,0,0,27,0
18548.21,331840.38,60,0,64,1,0,68,1
28219.89,949061.78,12,1482.05,106,0,0,31,0
24403.16,489347.35,240,1229.51,81,2,0,78,1
12065.35,413169.18,36,0,115,0,0,22,0
12280.8,437926.15,120,0,120,3,1,1,0
23904.39,213895.8,24,0,54,0,0,75,1
18311.29,182289.07,48,0,91,0,0,87,1
25570.15,946222.69,48,0,48,0,0,29,0
5812.82,342612.93,12,0,92,0,0,18,0
10257.54,541264.75,36,0,34,1,0,8,0
20731.59,611578.16,48,0,102,0,0,27,0
17543.25,663218.1,48,0,81,0,0,25,0
17510.69,210151.89,240,0,37,0,0,97,1
15754.14,148676.39,60,0,52,0,0,89,1
23773.2,213724.15,12,939.82,31,0,0,25,0
6067.88,149720.33,12,0,76,0,0,18,0
30235.53,321783.42,36,0,28,0,0,79,1
11165.07,122899.31,48,0,45,0,0,78,1
5742.38,334794.71,36,2757.52,78,0,0,17,0
9256.74,487520.62,36,0,105,0,0,20,0
14845.82,459085.26,60,1438.45,61,0,0,24,0
16141.53,102007.09,48,0,13,0,0,85,1
22156.14,237118.35,120,0,6,0,0,91,1
13110.09,532618.73,120,0,68,0,0,61,1
21249.83,505579.11,36,1857.21,18,0,0,21,0
27186.44,258835.84,36,591.15,19,0,0,78,1
18702.6,96744.62,120,0,108,0,0,100,1
16405.44,529922.15,120,0,83,3,0,49,0
10380.76,650989.13,36,0,27,0,0,16,0
15887.35,617362.75,24,0,79,0,0,24,0
6174.75,605923.12,60,0,1,0,0,8,0
10969.7,602428.01,240,791.01,13,0,0,51,0
15044.34,573270.02,12,0,101,0,0,24,0
22531.28,315497.81,120,0,78,0,0,98,1
8249.77,368025.32,48,0,101,0,1,0,0
26140.03,61409.71,24,1188.48,118,0,1,59,0
14082.22,299174.14,36,1636.15,18,2,0,0,0
4511.72,434949.15,240,2510.91,1,3,0,0,0
16268.41,490391.02,120,0,115,0,0,78,1
14546.55,62280.08,12,0,98,0,0,71,1
10409.0,801511.1,60,0,28,0,0,16,0
12412.96,620867.42,12,0,16,0,0,15,0
22770.95,645025.36,36,2683.81,103,0,0,29,0
5555.08,277014.56,36,0,120,0,0,17,0
9943.13,86856.87,120,0,49,0,0,92,1
13173.03,331479.07,36,0,63,0,0,22,0
15600.95,747503.38,60,0,42,0,0,21,0
16127.99,63075.86,120,1686.45,64,3,0,66,1
16015.96,378787.41,240,0,108,0,0,92,1
16584.25,510000.06,12,824.77,27,1,0,11,0
12079.32,299080.61,48,0,95,1,0,20,0
21244.27,70758.85,120,0,45,2,0,88,1
17496.48,562631.89,60,1131.02,30,0,1,0,0
7110.73,110126.4,240,0,74,0,0,91,1
20991.16,143036.21,48,1606.86,109,0,0,89,1
11285.49,75937.35,120,2553.08,74,0,0,76,1
11943.98,562813.51,60,0,95,0,1,0,0
12299.02,927475.12,36,0,118,0,0,22,0
7188.39,288988.64,60,2554.62,24,0,0,12,0
19614.4,337677.29,60,0,24,0,1,32,0
10202.65,732419.67,48,0,68,0,0,20,0
16171.3,136010.2,24,0,54,0,1,30,0
30438.55,133668.79,48,2117.84,58,0,0,98,1
9410.99,430333.4,48,1968.41,68,0,0,20,0
17709.42,131157.87,36,1597.45,71,0,0,78,1
22240.36,421220.68,240,1703.53,24,0,0,86,1
11791.51,83895.67,36,0,116,3,0,58,0
16174.52,459111.05,48,1520.49,43,0,0,21,0
22484.33,356809.71,240,1394.26,12,2,0,70,1
20083.36,343897.59,24,0,90,3,0,0,0
17222.51,435353.01,12,0,42,0,0,22,0
21175.21,472759.63,60,1960.82,2,0,0,38,0
13807.21,41552.06,24,2762.04,103,0,0,74,1
11993.67,482408.49,48,0,42,0,0,19,0
12318.14,491013.22,12,1324.76,85,0,0,22,0
15998.82,668254.22,24,0,90,0,0,24,0
20135.96,529180.47,60,0,112,0,0,51,0
27485.95,112789.17,36,1336.8,97,0,0,98,1
12767.82,113539.63,48,0,99,2,0,68,1
10868.17,693057.0,240,0,72,0,0,62,1
7219.35,391274.1,48,0,114,0,0,18,0
12249.3,181795.59,60,2750.9,19,2,0,19,0
21760.66,482655.81,240,0,81,0,0,97,1
13924.46,272728.76,48,1890.15,44,1,0,14,0
7797.36,263684.59,24,0,35,3,0,0,0
11044.49,373536.93,36,0,41,0,0,18,0
6038.23,77506.4,120,0,95,0,0,88,1
9358.5,293315.19,60,2572.99,74,0,0,20,0
19377.82,424055.34,48,0,12,0,0,41,0
21457.16,455663.47,24,0,75,0,0,28,0
16500.05,120455.74,120,0,94,3,0,74,1
11604.06,597466.67,120,0,53,0,0,33,0
12340.83,861386.97,24,0,86,0,0,22,0
9372.45,228594.63,24,0,58,0,0,20,0
16035.79,186310.34,240,0,35,0,0,96,1
27991.3,83001.89,60,0,93,1,0,100,1
30293.76,78384.01,24,0,15,2,0,78,1
8132.59,607604.81,240,0,40,1,0,32,0
16301.38,99373.29,12,1820.54,49,0,0,23,0
9758.16,198311.6,60,0,45,0,0,65,1
9229.62,227686.44,12,0,119,0,0,20,0
20123.22,800358.03,60,0,27,0,0,22,0
6501.19,395268.57,36,0,64,0,0,18,0
10926.36,844534.48,12,1212.96,92,1,0,12,0
8835.43,169136.61,48,0,16,0,0,49,0
26523.22,466888.91,60,0,116,0,0,83,1
9709.69,489799.57,48,0,98,0,0,20,0
19213.9,865402.74,48,0,68,1,0,17,0
14932.63,644583.38,60,0,51,0,0,23,0
15359.48,162602.93,36,0,47,2,0,57,0
19273.16,281801.35,36,2202.22,3,0,0,29,0
16690.61,101305.73,60,0,107,0,0,97,1
6505.89,279575.43,12,0,91,0,0,18,0
15721.22,87928.93,48,1421.48,96,0,0,86,1
22319.82,391054.84,24,0,24,0,0,23,0
13141.46,627380.37,36,0,75,0,0,22,0
10661.26,226198.92,24,1308.06,25,0,0,15,0
22131.08,164979.39,36,1421.7,35,0,0,80,1
6846.94,762204.44,24,0,74,1,0,9,0
8356.5,324842.77,12,0,62,0,0,19,0
10433.67,461997.24,120,0,77,0,0,51,0
23201.51,160165.43,60,0,86,0,0,100,1
9984.04,881475.49,36,2994.49,113,3,0,0,0
6106.24,328331.51,120,0,59,0,0,26,0
12455.44,81693.16,120,1147.39,13,0,0,82,1
5243.69,751703.53,60,0,25,0,0,11,0
22251.07,458029.22,120,0,37,0,0,87,1
9725.55,280988.95,240,0,92,0,0,85,1
30540.91,219076.96,60,0,46,3,0,72,1
26019.48,554619.48,240,0,25,0,0,95,1
6972.75,194554.34,60,0,119,1,0,26,0
5992.19,160102.08,240,915.17,111,0,0,70,1
23217.01,474392.71,12,0,94,0,0,29,0
31547.21,33658.67,36,551.96,10,0,1,60,1
4595.14,621461.59,24,2372.38,34,0,0,13,0
8122.83,378064.82,36,668.56,65,0,0,19,0
17237.46,363754.64,120,0,61,0,0,87,1
13498.32,253035.53,240,0,41,0,0,91,1
16194.31,178683.63,60,2738.38,76,0,0,71,1
13630.69,699529.69,240,0,60,0,0,74,1
18874.89,216001.37,48,0,72,0,0,84,1
9022.17,604490.47,24,1774.28,43,2,0,0,0
27212.49,110930.38,48,0,23,1,0,90,1
13247.89,463076.35,120,0,95,0,0,70,1
18982.7,192442.94,48,0,75,0,0,87,1
22701.24,265101.99,36,0,25,0,0,73,1
9901.62,230246.64,36,0,119,0,0,20,0
10920.23,740513.83,120,0,19,0,0,14,0
23793.82,301728.65,240,1044.35,85,0,0,100,1
13891.47,492310.35,24,0,29,0,0,18,0
13049.11,339245.23,36,0,23,0,0,16,0
15007.77,119637.53,120,0,92,0,0,99,1
12044.0,640189.32,240,0,104,3,0,45,0
19395.27,381624.5,240,933.37,49,0,0,91,1
11567.2,182761.94,36,0,38,0,0,46,0
8024.59,126663.44,120,0,2,1,0,67,1
15050.19,462551.68,240,0,59,1,0,79,1
19409.74,200185.49,48,0,6,0,0,79,1
28275.02,218012.11,12,0,107,0,0,31,0
16451.22,352467.64,60,0,105,0,0,69,1
30266.3,552061.2,24,1630.94,21,0,0,25,0
23657.69,527442.93,120,0,78,0,0,90,1
18798.2,360989.18,36,0,18,0,0,25,0
10816.64,533169.7,36,0,8,0,0,12,0
15258.03,205889.84,48,0,79,0,0,78,1
9894.74,207196.47,36,0,28,0,0,15,0
28717.21,607891.41,12,0,11,0,0,23,0
24314.72,400167.76,60,0,77,0,0,84,1
18475.62,272034.81,36,0,5,0,0,53,0
24094.86,421455.5,24,0,114,0,0,30,0
19476.36,156146.36,36,0,97,0,0,87,1
5042.73,47972.86,12,0,91,0,0,17,0
27660.51,305942.54,48,0,105,0,0,90,1
17984.18,636357.12,12,0,42,0,0,23,0
20972.27,170777.26,48,0,81,0,0,93,1
11433.27,222285.87,48,0,92,0,0,56,0
13684.48,78639.21,60,0,22,0,0,90,1
27171.37,211163.56,12,0,60,1,0,22,0
7639.23,426434.65,120,2845.12,101,0,0,19,0
24707.57,207342.42,12,0,54,0,0,29,0
7848.35,297826.07,240,1857.45,91,0,1,4,0
5370.36,533102.21,12,2114.67,65,0,0,17,0
26073.69,629340.3,36,705.9,98,3,0,4,0
18338.05,283292.88,12,2428.14,111,1,0,17,0
14459.0,602644.0,24,0,50,0,0,21,0
16765.39,252083.35,36,0,7,1,0,41,0
12289.92,384529.31,48,0,40,1,0,10,0
17438.71,164710.31,120,0,109,0,0,99,1
15868.16,175641.73,60,0,54,0,0,86,1
18538.15,643679.68,240,0,51,0,0,87,1
10023.08,315038.33,24,0,34,0,0,16,0
23279.53,471284.71,36,940.15,65,0,0,29,0
22716.09,766773.75,36,0,13,0,0,21,0
5255.27,693992.82,12,0,33,0,0,13,0
10743.69,227142.75,120,0,11,0,0,75,1
33061.99,367073.2,24,0,52,0,0,56,0
7260.86,180973.23,48,0,68,2,0,7,0
30781.11,367041.09,120,0,42,0,0,99,1
7441.04,359622.33,60,0,75,0,0,19,0
21636.26,546010.5,120,1364.08,95,1,0,71,1
14213.23,194173.33,48,2883.75,1,2,0,14,0
13387.13,224275.89,36,1583.15,110,0,0,23,0
19256.28,125079.38,12,814.44,17,0,0,20,0
14160.14,693327.59,60,0,92,0,0,23,0
7219.0,52568.75,24,0,87,0,0,71,1
17698.2,168930.71,36,0,75,0,0,81,1
17551.23,105102.89,60,2143.67,68,0,0,86,1
11501.77,358294.33,240,0,13,0,0,77,1
9236.39,113146.8,12,0,41,2,0,0,0
20201.24,419828.2,240,0,33,0,0,93,1
25894.85,216705.45,60,0,102,0,0,99,1
17384.47,123937.49,48,0,51,0,0,91,1
6337.37,146656.27,120,0,103,0,0,78,1
19696.36,504890.31,12,0,1,0,0,17,0
5187.02,773375.39,48,0,73,0,0,17,0
30975.2,472327.97,36,1752.34,100,0,0,51,0
8918.83,130849.03,36,0,69,0,0,56,0
19807.55,191523.28,60,0,10,0,0,85,1
11544.43,221178.07,120,0,46,0,0,83,1
25160.98,218918.05,240,726.98,26,0,0,99,1
31535.51,362608.86,24,0,77,0,0,53,0
14475.91,606703.88,120,2766.34,89,0,0,23,0
15048.49,220570.28,120,0,58,0,0,92,1
22848.24,412411.39,120,0,1,0,0,84,1
5295.9,534539.35,36,2652.41,100,0,0,17,0
11660.65,516391.99,60,0,40,0,0,18,0
12607.38,707185.37,24,0,118,0,0,22,0
10858.66,344173.73,12,0,25,0,0,15,0
10891.78,516279.09,60,0,58,0,0,21,0
18289.23,180326.3,240,0,68,0,0,100,1
22839.34,245063.08,120,0,13,0,0,93,1
18938.37,306773.99,48,0,72,0,0,74,1
16492.89,714617.89,36,501.46,28,0,0,20,0
9789.32,129874.58,24,0,6,0,0,15,0
10413.41,372859.32,48,2298.77,58,0,0,21,0
11451.69,256990.76,60,0,60,0,0,61,1
19742.23,180462.18,240,0,44,0,0,100,1
5656.69,352308.45,36,0,107,0,0,17,0
22380.83,91870.4,36,2470.64,96,0,1,49,0
12321.77,285924.59,48,0,2,3,0,0,0
16824.83,847271.98,240,0,40,1,0,65,1
10075.24,389860.1,12,0,34,0,0,16,0
23884.61,240245.77,24,0,48,0,0,64,1
13250.83,104943.91,12,0,6,0,0,14,0
22711.71,676029.34,12,0,21,0,0,23,0
4754.63,490831.42,36,1822.45,61,0,0,17,0
8190.12,476783.38,24,0,59,0,1,0,0
12098.41,575115.17,36,531.85,22,0,0,16,0
24435.87,410372.65,12,0,73,0,0,30,0
16713.22,729122.93,60,579.21,40,0,0,22,0
8687.93,690755.41,120,826.97,71,0,0,19,0
7863.08,122026.07,24,923.41,27,0,0,14,0
30321.25,143074.02,12,0,115,0,0,75,1
11336.14,307069.34,36,1661.72,29,0,0,16,0
12698.79,233341.07,120,2605.57,58,0,1,26,0
8594.21,423157.99,48,0,74,0,0,19,0
7514.53,148913.94,12,0,71,1,0,10,0
9947.13,401677.73,240,0,14,0,0,70,1
19687.38,574882.26,60,0,21,0,0,32,0
9669.81,508372.34,240,0,73,3,0,43,0
15508.68,555724.9,48,0,104,0,0,24,0
11658.86,165182.73,240,0,62,0,0,95,1
17020.09,410111.39,36,0,47,0,0,23,0
6059.85,504426.15,120,0,5,0,0,9,0
23108.09,518439.6,48,0,80,0,0,48,0
26758.87,621226.31,24,0,87,0,0,31,0
10661.84,860193.95,24,0,111,0,0,21,0
29779.65,466358.68,48,0,29,0,0,75,1
14131.36,283413.13,36,2079.89,26,0,0,17,0
27427.68,293550.99,120,1532.97,93,0,0,98,1
26528.88,26012.97,240,1445.29,62,0,0,100,1
25735.24,364101.94,12,0,86,0,0,31,0
28167.01,412405.43,120,2985.3,29,0,0,84,1
27646.31,790940.57,60,0,57,0,0,45,0
14235.91,363330.98,48,2635.63,57,3,0,0,0
7217.65,228924.35,60,0,25,0,0,13,0
14223.61,735727.71,120,1120.61,81,1,0,14,0
22952.65,456592.52,60,0,16,0,0,69,1
21530.79,78990.49,120,0,68,0,0,100,1
20525.46,491068.68,12,0,22,0,0,21,0
11569.83,160544.45,24,0,70,0,0,21,0
28895.72,773517.91,36,2788.09,10,3,0,0,0
13834.28,73635.52,48,0,34,0,0,90,1
9275.03,173647.32,48,0,44,0,0,55,0
18948.92,427813.86,60,1092.17,59,0,0,53,0
20491.61,224816.92,36,0,98,2,0,61,1
16035.84,387167.81,60,0,12,0,0,49,0
19279.27,241692.97,36,2892.65,55,0,0,43,0
14509.68,770024.93,24,0,46,0,0,21,0
9856.43,268053.03,60,1614.57,47,3,0,0,0
9062.82,520149.55,36,2672.87,88,0,0,20,0
6719.41,155022.4,12,2186.27,59,0,0,18,0
7007.94,181848.2,48,0,49,2,0,0,0
17590.31,913177.57,240,0,98,0,0,76,1
6053.39,414858.14,60,512.76,25,0,0,12,0
13695.92,447286.37,120,0,80,0,0,73,1
8278.04,428930.98,24,2581.8,92,3,0,0,0
10482.11,378462.37,24,0,68,1,0,12,0
6122.99,403993.55,12,0,85,1,0,9,0
22763.29,542768.71,36,0,85,0,0,29,0
14010.2,74278.26,12,0,26,0,0,50,0
12520.61,358734.07,240,0,77,0,0,87,1
15856.55,120227.73,24,0,38,0,0,71,1
22539.29,118123.3,12,0,5,0,0,54,0
17946.77,467917.88,36,0,104,0,0,26,0
12453.01,164600.13,36,1995.9,75,0,0,32,0
10514.87,728000.05,36,0,97,0,1,0,0
13994.9,87384.21,240,0,78,0,0,100,1
9393.14,194288.38,60,0,19,0,0,59,0
18952.06,315729.56,240,0,13,0,0,91,1
23606.76,853780.87,24,0,42,0,0,26,0
10965.84,298098.03,36,1581.56,107,0,0,21,0
7676.22,402484.99,36,0,22,0,0,13,0
9251.44,392739.77,240,0,119,0,1,36,0
10729.67,131247.84,36,0,98,0,0,69,1
18356.68,25794.54,60,0,77,3,0,79,1
24484.23,199753.17,48,0,117,3,0,68,1
10710.71,108618.68,240,0,26,2,0,74,1
25457.81,206096.83,24,1769.28,80,1,0,62,1
14019.57,186898.61,12,0,38,1,0,10,0
25161.45,509363.96,24,589.0,15,0,0,23,0
22364.21,119250.55,36,1988.96,38,1,0,75,1
4509.61,711221.39,48,0,111,3,0,0,0
10401.5,125227.54,120,1559.02,98,0,0,78,1
28449.23,165000.18,60,2641.18,93,0,0,95,1
23385.89,495860.92,12,0,34,0,0,25,0
12073.14,619557.53,48,0,25,0,0,16,0
17078.16,108618.72,48,1761.04,81,0,0,84,1
11561.92,915769.84,36,0,32,2,1,0,0
7201.41,510688.74,36,0,104,0,0,18,0
25023.59,377128.87,120,0,37,0,0,94,1
5566.4,104407.91,240,2770.58,62,0,0,17,0
7968.15,643511.06,24,0,48,2,0,0,0
17987.92,337419.08,24,0,42,0,0,23,0
8643.44,186403.02,60,0,20,2,0,38,0
31053.92,105794.73,60,0,91,0,0,100,1
16931.15,82643.42,60,0,5,0,0,90,1
8915.43,656525.43,60,0,100,0,0,20,0
18511.39,121894.19,36,0,15,0,0,83,1
16529.03,81890.09,240,0,108,0,0,100,1
10901.92,332122.72,24,0,54,0,0,20,0
16071.08,322672.35,36,0,85,0,0,24,0
14730.66,809531.3,120,0,91,0,0,28,0
10178.94,601410.99,24,0,72,0,0,20,0
21884.49,511453.2,24,0,103,0,0,28,0
11396.31,244062.63,120,0,7,0,0,74,1
7622.6,330534.19,120,0,91,0,0,51,0
30514.58,120633.39,12,0,85,1,1,32,0
8770.21,895264.47,24,0,103,0,0,20,0
16450.51,500932.25,60,0,47,0,0,29,0
19552.8,487205.91,120,2175.67,101,0,0,74,1
16022.25,120015.93,120,0,45,0,0,98,1
11720.09,268370.35,24,0,1,0,0,11,0
12961.98,538438.12,240,0,115,1,0,70,1
23368.59,251251.29,12,2789.52,23,0,0,23,0
6731.63,295270.87,48,0,71,2,0,0,0
19844.76,486662.33,36,0,47,0,0,25,0
24846.54,117577.39,36,0,95,0,0,100,1
12238.81,777325.44,240,1132.97,118,0,0,43,0
12134.34,142897.17,240,0,84,0,0,98,1
22590.29,822791.33,60,0,2,0,0,19,0
13236.19,550163.05,120,0,100,0,0,58,0
10420.81,523388.42,24,2631.43,86,0,0,21,0
17041.9,281479.03,36,0,106,0,0,49,0
15999.13,195426.13,36,0,33,3,0,41,0
5806.17,118662.13,24,0,3,0,0,9,0
22987.96,364159.73,240,0,103,1,0,93,1
33711.24,491155.5,12,0,35,0,0,27,0
10438.87,179740.8,120,1700.53,99,2,0,53,0
24409.73,164014.42,36,0,36,0,0,90,1
18509.7,352021.17,120,0,64,2,0,72,1
15349.56,907141.36,24,0,25,0,0,18,0
18598.41,491946.64,240,0,40,0,0,90,1
24454.09,473965.53,48,0,100,0,0,65,1
22153.55,113098.16,12,1728.18,115,0,0,47,0
22122.36,201155.46,12,2639.87,12,2,0,2,0
20759.54,197687.9,36,0,82,0,0,84,1
23590.63,656323.73,48,0,100,0,0,29,0
12493.35,242357.8,24,0,59,3,0,0,0
12186.58,162034.5,120,2118.73,104,0,0,75,1
7972.21,343149.12,120,0,105,0,0,52,0
13166.25,455757.22,120,549.05,53,3,0,38,0
22110.72,697160.74,60,0,39,0,0,27,0
16754.23,220050.55,60,0,113,0,0,85,1
27217.19,489209.38,36,2146.81,31,0,0,26,0
10816.76,285741.31,24,0,66,0,0,21,0
23692.57,575023.14,240,0,84,1,0,88,1
17718.83,469479.38,12,0,9,0,0,17,0
19169.63,412695.24,240,0,72,0,0,96,1
18380.23,474318.04,24,0,24,0,0,20,0
10533.5,499401.5,48,0,6,0,0,12,0
